VID,EID,Weight,DOB,TestDate,Result,Month_Yr
142666,982123500488805,44,1/11/2014,24/09/2015,Pregnant,2015-09
142670,982123500496230,55,1/11/2014,24/09/2015,Pregnant,2015-09
142671,982123500496284,44,1/11/2014,24/09/2015,Pregnant,2015-09
142673,982123500552582,53,1/11/2014,24/09/2015,Pregnant,2015-09
142674,982123500544650,50.5,1/11/2014,24/09/2015,Pregnant,2015-09
142677,982123500499494,42,1/11/2014,24/09/2015,Pregnant,2015-09
142678,982123500551244,54,1/11/2014,24/09/2015,Pregnant,2015-09
142681,982123500496301,52,1/11/2014,24/09/2015,Pregnant,2015-09
142688,982123500551462,59.5,1/11/2014,24/09/2015,Pregnant,2015-09
142689,982123500494876,40.5,1/11/2014,24/09/2015,Pregnant,2015-09
142692,982123500498682,49,1/11/2014,24/09/2015,Pregnant,2015-09
142700,982123500553988,44,1/11/2014,24/09/2015,Pregnant,2015-09
142703,982123500488400,41,1/11/2014,24/09/2015,Pregnant,2015-09
142704,982123500495820,50.5,1/11/2014,24/09/2015,Pregnant,2015-09
142709,982123500498979,47.5,1/11/2014,24/09/2015,Pregnant,2015-09
142711,982123500495984,46,1/11/2014,24/09/2015,Pregnant,2015-09
142712,982123500496457,39.5,1/11/2014,24/09/2015,Pregnant,2015-09
142715,982123500546621,51,1/11/2014,24/09/2015,Pregnant,2015-09
142717,982123500550947,36.5,1/11/2014,24/09/2015,Pregnant,2015-09
142721,982123500551948,42.5,1/11/2014,24/09/2015,Pregnant,2015-09
142732,982123500551956,48,1/11/2014,24/09/2015,Pregnant,2015-09
142733,982123500492001,45.5,1/11/2014,24/09/2015,Pregnant,2015-09
142734,982123500496489,49,1/11/2014,24/09/2015,Pregnant,2015-09
142736,982123500496423,37,1/11/2014,24/09/2015,Pregnant,2015-09
142737,982123500545084,38.5,1/11/2014,24/09/2015,Pregnant,2015-09
142738,982123500546163,52,1/11/2014,24/09/2015,Pregnant,2015-09
142742,982123500551120,48,1/11/2014,24/09/2015,Pregnant,2015-09
142743,982123500545421,41.5,1/11/2014,24/09/2015,Pregnant,2015-09
142744,982123500545065,52,1/11/2014,24/09/2015,Pregnant,2015-09
142745,982123500545506,45.5,1/11/2014,24/09/2015,Pregnant,2015-09
142747,982123500496886,43,1/11/2014,24/09/2015,Pregnant,2015-09
142748,982123500495658,58,1/11/2014,24/09/2015,Pregnant,2015-09
142750,982123500545375,55,1/11/2014,24/09/2015,Pregnant,2015-09
142754,982123500491613,48.5,1/11/2014,24/09/2015,Pregnant,2015-09
14270,982123499659470,78,1/11/2014,24/09/2015,Pregnant,2015-09
14328,982123490067202,48,1/11/2014,24/09/2015,Pregnant,2015-09
H14661,982123490349514,55.5,NA,24/09/2015,Pregnant,2015-09
141502,982123499659525,37,1/03/2014,24/09/2015,Empty,2015-09
141584,982123490247462,56,1/03/2014,24/09/2015,Empty,2015-09
141690,982123490349705,53.5,1/06/2014,24/09/2015,Empty,2015-09
141698,982123490349853,52.5,1/06/2014,24/09/2015,Empty,2015-09
142024,982123490349939,58,1/06/2014,24/09/2015,Empty,2015-09
142027,982123490349979,60,1/06/2014,24/09/2015,Empty,2015-09
142064,982123490349483,56,1/06/2014,24/09/2015,Empty,2015-09
142117,982123490349625,37,1/06/2014,24/09/2015,Empty,2015-09
142118,982123490349665,51,1/06/2014,24/09/2015,Empty,2015-09
142120,982123490349414,42.5,1/06/2014,24/09/2015,Empty,2015-09
142128,982123490349509,57.5,1/06/2014,24/09/2015,Empty,2015-09
142182,982123500492958,50.5,1/09/2014,24/09/2015,Empty,2015-09
142199,982123500492907,54,1/09/2014,24/09/2015,Empty,2015-09
142203,982123500495256,41.5,1/09/2014,24/09/2015,Empty,2015-09
142226,982123500492918,59.5,1/09/2014,24/09/2015,Empty,2015-09
142248,982123500495061,45,1/09/2014,24/09/2015,Empty,2015-09
142318,982123500492852,43,1/09/2014,24/09/2015,Empty,2015-09
142348,982123500492841,NA,1/09/2014,24/09/2015,Empty,2015-09
142356,982123500494688,44.5,1/09/2014,24/09/2015,Empty,2015-09
142405,982123500494452,53,1/09/2014,24/09/2015,Empty,2015-09
142445,982123500494436,63,1/09/2014,24/09/2015,Empty,2015-09
142480,982123500493269,51,1/09/2014,24/09/2015,Empty,2015-09
142486,982123500492641,45,1/09/2014,24/09/2015,Empty,2015-09
142500,982123500494804,54,1/09/2014,24/09/2015,Empty,2015-09
142512,982123500495232,43,1/09/2014,24/09/2015,Empty,2015-09
142538,982123500492889,60,1/11/2014,24/09/2015,Empty,2015-09
142539,982123500545125,51,1/11/2014,24/09/2015,Empty,2015-09
142543,982123500546676,38.5,1/11/2014,24/09/2015,Empty,2015-09
142547,982123500499374,37.5,1/11/2014,24/09/2015,Empty,2015-09
142549,982123500496502,36.5,1/11/2014,24/09/2015,Empty,2015-09
142567,982123500494691,47,1/11/2014,24/09/2015,Empty,2015-09
142587,982123500552584,29.5,1/11/2014,24/09/2015,Empty,2015-09
142588,982123500496851,50,1/11/2014,24/09/2015,Empty,2015-09
142592,982123500499143,42,1/11/2014,24/09/2015,Empty,2015-09
142611,982123500489032,49.5,1/11/2014,24/09/2015,Empty,2015-09
142615,982123500496362,43,1/11/2014,24/09/2015,Empty,2015-09
142618,982123500546932,38,1/11/2014,24/09/2015,Empty,2015-09
142626,982123500496418,57.5,1/11/2014,24/09/2015,Empty,2015-09
142653,982123500496499,43,1/11/2014,24/09/2015,Empty,2015-09
142655,982123500488437,36.5,1/11/2014,24/09/2015,Empty,2015-09
142672,982123500495740,41,1/11/2014,24/09/2015,Empty,2015-09
142686,982123500545248,39.5,1/11/2014,24/09/2015,Empty,2015-09
142694,982123500545391,44.5,1/11/2014,24/09/2015,Empty,2015-09
142695,982123500544860,34,1/11/2014,24/09/2015,Empty,2015-09
142697,982123500495967,44,1/11/2014,24/09/2015,Empty,2015-09
142702,982123500544653,39,1/11/2014,24/09/2015,Empty,2015-09
142713,982123500545114,34,1/11/2014,24/09/2015,Empty,2015-09
142714,982123500553962,33.5,1/11/2014,24/09/2015,Empty,2015-09
142719,982123500489090,34,1/11/2014,24/09/2015,Empty,2015-09
142729,982123500490243,34.5,1/11/2014,24/09/2015,Empty,2015-09
142731,982123500544781,39.5,1/11/2014,24/09/2015,Empty,2015-09
142749,982123500546346,48.5,1/11/2014,24/09/2015,Empty,2015-09
142751,982123500546117,51,1/11/2014,24/09/2015,Empty,2015-09
142755,982123500551770,46.5,1/11/2014,24/09/2015,Empty,2015-09
15824,982123500573641,NA,1/03/2015,24/09/2015,Empty,2015-09
13784,982123465095189,81,1/09/2013,24/09/2015,Empty,2015-09
13843,982123490053002,72,1/09/2013,24/09/2015,Empty,2015-09
131512,982123490247654,68,1/09/2013,24/09/2015,Empty,2015-09
131678,982123490247304,90,1/09/2013,24/09/2015,Empty,2015-09
131718,982123490247740,81,1/09/2013,24/09/2015,Empty,2015-09
131767,982123490247809,66,1/09/2013,24/09/2015,Empty,2015-09
142023,982123490349810,45,1/06/2014,24/09/2015,Empty,2015-09
142135,982123490349635,54.5,1/06/2014,24/09/2015,Empty,2015-09
142179,982123500492986,42,1/09/2014,24/09/2015,Empty,2015-09
142338,982123500495114,70.5,1/09/2014,24/09/2015,Empty,2015-09
142370,982123500493068,44.5,1/09/2014,24/09/2015,Empty,2015-09
142628,982123500488736,33.5,1/11/2014,24/09/2015,Empty,2015-09
142654,982123500551994,27.5,1/11/2014,24/09/2015,Empty,2015-09
14008,982123490066413,64.5,NA,24/09/2015,Empty,2015-09
14078,982123490067213,61,NA,24/09/2015,Empty,2015-09
14142,982123499659376,57.5,NA,24/09/2015,Empty,2015-09
14203,982123483445222,59,NA,24/09/2015,Empty,2015-09
14233,982123483754273,64,NA,24/09/2015,Empty,2015-09
14237,982123499659263,50,NA,24/09/2015,Empty,2015-09
14266,982123499659636,52.5,NA,24/09/2015,Empty,2015-09
14325,982123490066760,55,NA,24/09/2015,Empty,2015-09
14358,982123490067001,50.5,NA,24/09/2015,Empty,2015-09
14394,982123500494657,58.5,NA,24/09/2015,Empty,2015-09
14451,982123500494978,51.5,NA,24/09/2015,Empty,2015-09
14463,982123500495068,47,NA,24/09/2015,Empty,2015-09
14467,982123500494790,51,NA,24/09/2015,Empty,2015-09
14476,982123500494711,56.5,NA,24/09/2015,Empty,2015-09
14477,982123500494381,54,NA,24/09/2015,Empty,2015-09
22,982000134318075,NA,21/03/2010,22/12/2015,Pregnant,2015-12
241,982000134317817,NA,31/03/2010,22/12/2015,Pregnant,2015-12
308,982123490305184,NA,2/04/2010,22/12/2015,Pregnant,2015-12
408,982000134604171,NA,5/04/2010,22/12/2015,Pregnant,2015-12
547,982123490349758,NA,1/09/2010,22/12/2015,Pregnant,2015-12
558,982000154252763,NA,16/06/2010,22/12/2015,Pregnant,2015-12
687,982000154252865,NA,5/09/2010,22/12/2015,Pregnant,2015-12
873,982000162742095,NA,1/08/2010,22/12/2015,Pregnant,2015-12
1256,982000180727694,NA,23/03/2011,22/12/2015,Pregnant,2015-12
1262,982000162732074,NA,22/03/2011,22/12/2015,Pregnant,2015-12
1337,982000108256604,NA,1/03/2011,22/12/2015,Pregnant,2015-12
1408,982000162732993,NA,9/06/2011,22/12/2015,Pregnant,2015-12
1449,982000180728186,NA,14/06/2011,22/12/2015,Pregnant,2015-12
1594,982000189184310,NA,6/09/2011,22/12/2015,Pregnant,2015-12
1707,982000182236586,NA,1/01/2011,22/12/2015,Pregnant,2015-12
1746,982000189184391,NA,11/09/2011,22/12/2015,Pregnant,2015-12
7747,982123499664984,NA,1/07/2007,22/12/2015,Pregnant,2015-12
8545,982123490304859,NA,1/06/2008,22/12/2015,Pregnant,2015-12
8794,982000104898325,NA,1/03/2009,22/12/2015,Pregnant,2015-12
8843,982123462105953,NA,1/03/2009,22/12/2015,Pregnant,2015-12
9178,982000134317792,NA,16/06/2009,22/12/2015,Pregnant,2015-12
9635,982123500507256,NA,1/06/2009,22/12/2015,Pregnant,2015-12
9682,982123516187158,NA,1/06/2009,22/12/2015,Pregnant,2015-12
12056,982123464228946,NA,2/03/2012,22/12/2015,Pregnant,2015-12
12095,982123464229051,NA,4/03/2012,22/12/2015,Pregnant,2015-12
12209,982123464221221,NA,7/03/2012,22/12/2015,Pregnant,2015-12
12224,982123464228933,NA,7/03/2012,22/12/2015,Pregnant,2015-12
12331,982123464228535,NA,10/03/2012,22/12/2015,Pregnant,2015-12
12409,982123464228634,NA,19/03/2012,22/12/2015,Pregnant,2015-12
12433,982123464220732,NA,26/03/2012,22/12/2015,Pregnant,2015-12
12446,982123464228499,NA,28/03/2012,22/12/2015,Pregnant,2015-12
12452,982123464228564,NA,29/03/2012,22/12/2015,Pregnant,2015-12
12467,982123464229062,NA,30/03/2012,22/12/2015,Pregnant,2015-12
12717,982123462888742,NA,7/09/2012,22/12/2015,Pregnant,2015-12
12764,982123464241785,NA,1/09/2012,22/12/2015,Pregnant,2015-12
12832,982123464241608,NA,15/09/2012,22/12/2015,Pregnant,2015-12
13020,982123462116219,NA,17/02/2013,22/12/2015,Pregnant,2015-12
13023,982123462115553,NA,17/02/2013,22/12/2015,Pregnant,2015-12
13040,982123462115648,NA,18/02/2013,22/12/2015,Pregnant,2015-12
13162,982123462115498,NA,3/03/2013,22/12/2015,Pregnant,2015-12
13186,982123462115785,NA,4/03/2013,22/12/2015,Pregnant,2015-12
13249,982123465109361,NA,3/03/2013,22/12/2015,Pregnant,2015-12
13539,982123465095273,NA,16/06/2013,22/12/2015,Pregnant,2015-12
13570,982123490053008,NA,17/06/2013,22/12/2015,Pregnant,2015-12
13769,982123490053231,NA,1/09/2013,22/12/2015,Pregnant,2015-12
100062,982123462888812,NA,1/10/2011,22/12/2015,Pregnant,2015-12
112763,982123462889864,NA,1/12/2011,22/12/2015,Pregnant,2015-12
121045,982123483751884,NA,13/11/2012,22/12/2015,Pregnant,2015-12
121127,982123483752216,NA,21/11/2012,22/12/2015,Pregnant,2015-12
121205,982123483751881,NA,5/12/2012,22/12/2015,Pregnant,2015-12
121431,982123465095943,NA,1/09/2012,22/12/2015,Pregnant,2015-12
131254,982123490107825,NA,NA,22/12/2015,Pregnant,2015-12
131294,982123465095735,NA,1/11/2013,22/12/2015,Pregnant,2015-12
131632,982123490247799,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131638,982123490304338,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131646,982123490247810,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131664,982123490247369,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131670,982123490304579,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131672,982123490247624,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131701,982123490304862,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131708,982123462105723,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131719,982123490248085,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131729,982123490247818,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131733,982123490247431,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131746,982123490247948,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131750,982123490247896,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131771,982123490247993,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131783,982123490349849,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131792,982123490247306,NA,1/11/2013,22/12/2015,Pregnant,2015-12
131853,982123490247391,NA,1/11/2013,22/12/2015,Pregnant,2015-12
131855,982123490247729,NA,1/11/2013,22/12/2015,Pregnant,2015-12
131873,982123490247656,NA,1/11/2013,22/12/2015,Pregnant,2015-12
133002,982123499628607,NA,1/03/2013,22/12/2015,Pregnant,2015-12
141009,982123490066398,NA,NA,22/12/2015,Pregnant,2015-12
141176,982123499658266,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141402,982123490247675,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141424,982123490247702,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141427,982123499665126,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141431,982123499658551,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141454,982123499659266,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141459,982123499659341,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141494,982123499659560,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141501,982123499659946,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141522,982123490247959,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141528,982123499658697,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141539,982123499665011,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141559,982123499664855,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141561,982123499659681,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141596,982123499664957,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141604,982123499659843,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141631,982123499658617,NA,1/03/2014,22/12/2015,Pregnant,2015-12
13224,982123462116457,NA,4/03/2013,22/12/2015,Pregnant,2015-12
13606,982123490053186,NA,1/06/2013,22/12/2015,Pregnant,2015-12
13804,982123490052793,NA,1/09/2013,22/12/2015,Pregnant,2015-12
13853,982123490052909,NA,1/09/2013,22/12/2015,Pregnant,2015-12
13861,982123500496439,NA,1/09/2013,22/12/2015,Pregnant,2015-12
13969,982123490109361,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131197,982123490305107,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131402,982123490247779,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131457,982123490304429,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131499,982123490247829,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131505,982123490247996,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131535,982123490247580,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131546,982123490247738,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131565,982123490247708,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131586,982123490248154,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131589,982123490304483,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131608,982123490304274,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131614,982123490248130,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131622,982123490247791,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131624,982123490304457,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131630,982123490305179,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131639,982123490247726,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131657,982123462105456,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131669,982123490247464,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131674,982123490248156,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131682,982123490247875,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131685,982123490247662,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131687,982123490304728,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131700,982123490247983,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131703,982123490248120,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131714,982123490247559,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131721,982123490247328,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131726,982123516187165,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131727,982123490247255,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131730,982123490247891,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131744,982123490248134,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131781,982123490247849,NA,1/09/2013,22/12/2015,Pregnant,2015-12
131796,982123490247315,NA,1/11/2013,22/12/2015,Pregnant,2015-12
131797,982123490247714,NA,1/11/2013,22/12/2015,Pregnant,2015-12
131854,982123490247592,NA,1/11/2013,22/12/2015,Pregnant,2015-12
131857,982123490247395,NA,1/11/2013,22/12/2015,Pregnant,2015-12
131863,982123490247658,NA,1/11/2013,22/12/2015,Pregnant,2015-12
131869,982123490247496,NA,1/11/2013,22/12/2015,Pregnant,2015-12
131870,982123490246245,NA,1/11/2013,22/12/2015,Pregnant,2015-12
131871,982123490247858,NA,1/11/2013,22/12/2015,Pregnant,2015-12
131872,982123516187172,NA,1/11/2013,22/12/2015,Pregnant,2015-12
141406,982123499659235,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141408,982123499631190,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141409,982123499660072,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141410,982123499659485,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141421,982123499659943,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141423,982123499659481,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141432,982123499659457,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141436,982123499659922,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141444,982123499659393,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141446,982123499659576,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141447,982123499658407,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141456,982123499665060,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141461,982123499659988,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141478,982123499659149,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141483,982123490349759,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141484,982123499659242,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141496,982123499659414,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141507,982123499658995,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141515,982123499659567,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141530,982123499659325,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141541,982123499664986,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141550,982123499660161,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141576,982123499659621,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141577,982123499660136,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141597,982123499659729,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141605,982123499659778,NA,1/03/2014,22/12/2015,Pregnant,2015-12
141617,982123499659801,NA,1/03/2014,22/12/2015,Pregnant,2015-12
142077,982123490349896,NA,1/06/2014,22/12/2015,Pregnant,2015-12
15368,982123500587421,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15372,982123500576650,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15399,982123500577202,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15441,982123500577802,NA,1/03/2015,22/12/2015,Pregnant,2015-12
142040,982123490349837,NA,1/06/2014,22/12/2015,Pregnant,2015-12
NA,982123500573830,NA,NA,22/12/2015,Pregnant,2015-12
15303,982123500587422,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15304,982123500587649,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15305,982123500577438,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15307,982123500587202,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15308,982123500587580,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15310,982123500577315,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15312,982123500576824,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15314,982123500587666,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15315,982123500577048,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15316,982123500587681,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15319,982123500577739,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15320,982123500587800,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15321,982123500576748,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15325,982123500576827,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15327,982123500587794,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15328,982123500577803,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15330,982123500587776,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15331,982123500587836,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15333,982123500576656,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15334,982123500577125,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15338,982123500587710,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15344,982123500577060,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15345,982123500577006,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15346,982123500576941,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15347,982123500576701,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15348,982123500576674,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15349,982123500576971,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15351,982123500577201,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15353,982123500576728,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15354,982123500577265,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15355,982123500577182,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15357,982123500576999,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15359,982123500587943,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15361,982123500576698,NA,1/03/2015,22/12/2015,Pregnant,2015-12
15362,982123500577045,NA,1/03/2015,22/12/2015,Pregnant,2015-12
